GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Chile;CHL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.371030003;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.100330114;World Bank;;;;;PERCENT
Cote d'Ivoire;CIV;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.069750004;World Bank;;;;;PERCENT
Colombia;COL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.270509988;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.443349987;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.342229992;World Bank;;;;;PERCENT
Cyprus;CYP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.519699991;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.670029998;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.94039011;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;3.092829943;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.903154129;World Bank;;;;;PERCENT
Early-demographic dividend;EAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.753508217;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.339438389;World Bank;;;;;PERCENT
Europe & Central Asia (excluding high income);ECA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.801488339;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.984724899;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.70848;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.139198435;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.189859986;World Bank;;;;;PERCENT
Estonia;EST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.243059993;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.118991239;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.724420071;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.222379923;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.320519924;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.280250013;World Bank;;;;;PERCENT
Greece;GRC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.005290031;World Bank;;;;;PERCENT
Guatemala;GTM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.02311;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.513896383;World Bank;;;;;PERCENT
Hong Kong SAR, China;HKG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.791499972;World Bank;;;;;PERCENT
Croatia;HRV;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.844330013;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.179870009;World Bank;;;;;PERCENT
IBRD only;IBD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.377956069;World Bank;;;;;PERCENT
IDA & IBRD total;IBT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.363289914;World Bank;;;;;PERCENT
Indonesia;IDN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.245350003;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.669839978;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.177160025;World Bank;;;;;PERCENT
Iraq;IRQ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.03737;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.110110044;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;4.588220119;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.366420031;World Bank;;;;;PERCENT
Jordan;JOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.695469975;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;3.106659889;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.141790003;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.111210003;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;3.987040043;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.079850003;World Bank;;;;;PERCENT
Latin America & Caribbean (excluding high income);LAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.760192838;World Bank;;;;;PERCENT
Latin America & Caribbean;LCN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.72269624;World Bank;;;;;PERCENT
Sri Lanka;LKA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.120339997;World Bank;;;;;PERCENT
Low & middle income;LMY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.411431397;World Bank;;;;;PERCENT
Late-demographic dividend;LTE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.675268988;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.842410028;World Bank;;;;;PERCENT
Luxembourg;LUX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.266899943;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.435140014;World Bank;;;;;PERCENT
Macao SAR, China;MAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.234919995;World Bank;;;;;PERCENT
Moldova;MDA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.280039996;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.01264;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.376010001;World Bank;;;;;PERCENT
Middle income;MIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.412999401;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.435849994;World Bank;;;;;PERCENT
Malta;MLT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.556890011;World Bank;;;;;PERCENT
Montenegro;MNE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.324539989;World Bank;;;;;PERCENT
Mongolia;MNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.183449998;World Bank;;;;;PERCENT
Malaysia;MYS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.415169954;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.7535154;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.150810003;World Bank;;;;;PERCENT
Norway;NOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.032870054;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.518707498;World Bank;;;;;PERCENT
Oman;OMN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.226909995;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.132400006;World Bank;;;;;PERCENT
Peru;PER;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.120080002;World Bank;;;;;PERCENT
Papua New Guinea;PNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.031580001;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.968209982;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.280750036;World Bank;;;;;PERCENT
Paraguay;PRY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.116760001;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.612433203;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.48864001;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.102380037;World Bank;;;;;PERCENT
Rwanda;RWA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.649450004;World Bank;;;;;PERCENT
South Asia;SAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.649543453;World Bank;;;;;PERCENT
Singapore;SGP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.072760105;World Bank;;;;;PERCENT
El Salvador;SLV;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.144930005;World Bank;;;;;PERCENT
Serbia;SRB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.83822;World Bank;;;;;PERCENT
Slovak Republic;SVK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.788569987;World Bank;;;;;PERCENT
Slovenia;SVN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.007639885;World Bank;;;;;PERCENT
Sweden;SWE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;3.247359991;World Bank;;;;;PERCENT
Seychelles;SYC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.201700002;World Bank;;;;;PERCENT
Chad;TCD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.300500005;World Bank;;;;;PERCENT
East Asia & Pacific (IDA & IBRD countries);TEA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.903154129;World Bank;;;;;PERCENT
Europe & Central Asia (IDA & IBRD countries);TEC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.918317494;World Bank;;;;;PERCENT
Thailand;THA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.778289974;World Bank;;;;;PERCENT
Tajikistan;TJK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.106219999;World Bank;;;;;PERCENT
Turkmenistan;TKM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.159999996;World Bank;;;;;PERCENT
Latin America & the Caribbean (IDA & IBRD countries);TLA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.730394796;World Bank;;;;;PERCENT
South Asia (IDA & IBRD);TSA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.649543453;World Bank;;;;;PERCENT
Trinidad and Tobago;TTO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.086259998;World Bank;;;;;PERCENT
Tunisia;TUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.565389991;World Bank;;;;;PERCENT
Turkiye;TUR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.119789958;World Bank;;;;;PERCENT
Ukraine;UKR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.483390003;World Bank;;;;;PERCENT
Upper middle income;UMC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;1.540375556;World Bank;;;;;PERCENT
Uruguay;URY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.37391001;World Bank;;;;;PERCENT
United States;USA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.836760044;World Bank;;;;;PERCENT
Uzbekistan;UZB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.17238;World Bank;;;;;PERCENT
Venezuela, RB;VEN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.689999998;World Bank;;;;;PERCENT
World;WLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;2.163289249;World Bank;;;;;PERCENT
South Africa;ZAF;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2016;0.749920011;World Bank;;;;;PERCENT
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.556309998;World Bank;;;;;PERCENT
Armenia;ARM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.227880001;World Bank;;;;;PERCENT
Australia;AUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.879189968;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;3.05656004;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.18468;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.66666007;World Bank;;;;;PERCENT
Burkina Faso;BFA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.613610029;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.740369976;World Bank;;;;;PERCENT
Bosnia and Herzegovina;BIH;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.197799996;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.584110022;World Bank;;;;;PERCENT
Brazil;BRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.117499948;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.687019944;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.086270747;World Bank;;;;;PERCENT
Switzerland;CHE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;3.076980114;World Bank;;;;;PERCENT
Chile;CHL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.356790006;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.116029978;World Bank;;;;;PERCENT
Colombia;COL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.26109001;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.425870001;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.430660009;World Bank;;;;;PERCENT
Cyprus;CYP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.542590022;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.768550038;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;3.047100067;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.931240082;World Bank;;;;;PERCENT
Algeria;DZA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.478650004;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.900086072;World Bank;;;;;PERCENT
Early-demographic dividend;EAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.719793241;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.315279331;World Bank;;;;;PERCENT
Europe & Central Asia (excluding high income);ECA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.811015206;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.037495208;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.644860029;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.178894323;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.209769964;World Bank;;;;;PERCENT
Estonia;EST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.276849985;World Bank;;;;;PERCENT
Ethiopia;ETH;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.274370015;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.154034678;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.727869987;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.198879957;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.326020002;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.266449988;World Bank;;;;;PERCENT
Greece;GRC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.152279973;World Bank;;;;;PERCENT
Guatemala;GTM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.029549999;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.543541102;World Bank;;;;;PERCENT
Hong Kong SAR, China;HKG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.835189998;World Bank;;;;;PERCENT
Honduras;HND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.03994;World Bank;;;;;PERCENT
Croatia;HRV;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.841499984;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.317020059;World Bank;;;;;PERCENT
IBRD only;IBD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.348221502;World Bank;;;;;PERCENT
IDA & IBRD total;IBT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.317614008;World Bank;;;;;PERCENT
Indonesia;IDN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.238049999;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.66602999;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.248659968;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.759829998;World Bank;;;;;PERCENT
Iraq;IRQ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.045960002;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.083650112;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;4.743060112;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.370129943;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;3.166359901;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.126670003;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.107069999;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;4.292059898;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.080399998;World Bank;;;;;PERCENT
Latin America & Caribbean (excluding high income);LAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.68237008;World Bank;;;;;PERCENT
Latin America & Caribbean;LCN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.652333671;World Bank;;;;;PERCENT
Sri Lanka;LKA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.118179999;World Bank;;;;;PERCENT
Lower middle income;LMC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.566850098;World Bank;;;;;PERCENT
Low & middle income;LMY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.359369393;World Bank;;;;;PERCENT
Late-demographic dividend;LTE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.668971398;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.896260023;World Bank;;;;;PERCENT
Luxembourg;LUX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.238980055;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.511039972;World Bank;;;;;PERCENT
Macao SAR, China;MAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.172099993;World Bank;;;;;PERCENT
Moldova;MDA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.257889986;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.01275;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.319550008;World Bank;;;;;PERCENT
Middle income;MIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.364707079;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.354389995;World Bank;;;;;PERCENT
Mali;MLI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.291979998;World Bank;;;;;PERCENT
Malta;MLT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.552320004;World Bank;;;;;PERCENT
Myanmar;MMR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.03218;World Bank;;;;;PERCENT
Middle East & North Africa (excluding high income);MNA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.571260421;World Bank;;;;;PERCENT
Montenegro;MNE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.34898001;World Bank;;;;;PERCENT
Mongolia;MNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.134200007;World Bank;;;;;PERCENT
Mauritius;MUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.354229987;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.79075237;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.178570032;World Bank;;;;;PERCENT
Norway;NOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.081670046;World Bank;;;;;PERCENT
New Zealand;NZL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.349050045;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.544735398;World Bank;;;;;PERCENT
Oman;OMN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.199249998;World Bank;;;;;PERCENT
Pakistan;PAK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.212139994;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.135299996;World Bank;;;;;PERCENT
Peru;PER;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.120849997;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.037850022;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.319280028;World Bank;;;;;PERCENT
Paraguay;PRY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.148880005;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;2.633787128;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;0.506929994;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2017;1.109670043;World Bank;;;;;PERCENT
